file-name,sent-length,reg-deriv-size,mwe-deriv-size,chart-nodes-1,chart-arcs-1,agenda-nodes-1,agenda-arcs-1,encodes-reg-1,encodes-mwe-1,chart-nodes-2,chart-arcs-2,agenda-nodes-2,agenda-arcs-2,encodes-reg-2,encodes-mwe-2
NKJP_1M_1305000000567/morph_1-p/morph_1.63-s.xml,14,12,9,387,416,63,98,1,1,864,1329,0,0,1,1
NKJP_1M_1305000000579/morph_1-p/morph_1.26-s.xml,7,7,6,138,136,0,0,1,1,139,137,0,0,1,1
NKJP_1M_1305000000579/morph_1-p/morph_1.51-s.xml,15,14,13,1471,2794,43,49,1,1,1519,2848,0,0,1,1
NKJP_1M_1305000000579/morph_1-p/morph_1.61-s.xml,10,10,9,359,419,33,39,1,1,407,491,0,0,1,1
NKJP_1M_1305000000579/morph_1-p/morph_1.8-s.xml,8,8,6,88,82,3,3,0,1,98,95,0,0,1,1
NKJP_1M_1305000000589/morph_1-p/morph_1.9-s.xml,9,9,8,410,577,29,29,1,1,461,674,0,0,1,1
NKJP_1M_1305000000590/morph_1-p/morph_1.20-s.xml,12,12,10,237,253,65,65,0,1,499,736,0,0,1,1
NKJP_1M_1305000000590/morph_1-p/morph_1.8-s.xml,8,7,6,61,54,0,0,1,1,62,55,0,0,1,1
NKJP_1M_1305000000604/morph_1-p/morph_1.13-s.xml,13,12,11,590,790,17,23,0,1,621,840,0,0,1,1
NKJP_1M_1305000000608/morph_1-p/morph_1.60-s.xml,14,14,10,233,250,21,23,0,1,342,454,0,0,1,1
NKJP_1M_1305000000609/morph_1-p/morph_1.22-s.xml,15,15,14,1617,2864,106,215,0,1,1727,3117,0,0,1,1
NKJP_1M_1305000000631/morph_1-p/morph_1.12-s.xml,12,12,11,847,1554,37,37,1,1,898,1625,0,0,1,1
NKJP_1M_1305000000631/morph_1-p/morph_1.66-s.xml,14,14,13,1102,1659,62,101,1,1,1174,1776,0,0,1,1
NKJP_1M_1305000000634/morph_1-p/morph_1.10-s.xml,10,10,9,302,404,6,6,0,1,316,437,0,0,1,1
NKJP_1M_1305000000635/morph_1-p/morph_1.68-s.xml,17,17,16,1163,1662,132,195,1,1,1423,2132,0,0,1,1
NKJP_1M_1305000000637/morph_1-p/morph_1.18-s.xml,18,18,17,1817,3434,62,62,1,1,1907,3566,0,0,1,1
NKJP_1M_1305000000637/morph_1-p/morph_1.61-s.xml,13,12,11,451,565,21,24,0,1,525,683,0,0,1,1
NKJP_1M_1305000000640/morph_1-p/morph_1.64-s.xml,18,18,15,1473,2290,292,478,1,1,1900,3167,0,0,1,1
NKJP_1M_1305000000641/morph_1-p/morph_1.21-s.xml,21,17,15,1057,1852,21,21,0,1,1137,2007,0,0,1,1
NKJP_1M_1305000000642/morph_1-p/morph_1.22-s.xml,22,21,20,1898,3069,79,85,0,1,2004,3249,0,0,1,1
NKJP_1M_1305000000650/morph_1-p/morph_1.24-s.xml,10,10,7,141,145,12,12,0,1,289,373,0,0,1,1
NKJP_1M_1305000000650/morph_1-p/morph_1.32-s.xml,8,8,7,212,255,9,9,1,1,221,264,0,0,1,1
NKJP_1M_1305000000660/morph_1-p/morph_1.41-s.xml,10,10,9,398,574,7,7,1,1,410,593,0,0,1,1
NKJP_1M_1305000000660/morph_1-p/morph_1.47-s.xml,6,6,4,76,71,8,8,0,1,156,185,0,0,1,1
NKJP_1M_1305000000664/morph_1-p/morph_1.26-s.xml,11,11,8,270,297,31,32,0,1,447,603,0,0,1,1
NKJP_1M_1305000000671/morph_1-p/morph_1.9-s.xml,9,9,5,91,82,8,8,0,1,301,344,0,0,1,1
NKJP_1M_1305000000683/morph_1-p/morph_1.41-s.xml,29,29,28,10210,30554,95,347,1,1,10358,31144,0,0,1,1
NKJP_1M_1305000000697/morph_1-p/morph_1.46-s.xml,13,12,11,497,676,36,38,1,1,543,726,0,0,1,1
NKJP_1M_1305000000700/morph_1-p/morph_1.58-s.xml,7,6,4,96,97,13,15,0,1,151,184,0,0,1,1
NKJP_1M_1305000000708/morph_1-p/morph_1.24-s.xml,11,11,9,703,962,48,61,0,1,789,1094,0,0,1,1
NKJP_1M_1305000000721/morph_1-p/morph_1.21-s.xml,7,7,4,65,58,3,3,0,1,143,153,0,0,1,1
NKJP_1M_1305000000741/morph_1-p/morph_1.24-s.xml,24,23,22,1693,3284,57,57,1,1,1756,3412,0,0,1,1
NKJP_1M_1305000000741/morph_1-p/morph_1.41-s.xml,17,17,16,3901,9878,368,591,1,1,4309,11069,0,0,1,1
NKJP_1M_1305000000747/morph_1-p/morph_1.11-s.xml,11,11,10,967,1763,29,29,1,1,1000,1816,0,0,1,1
NKJP_1M_1305000000747/morph_1-p/morph_1.62-s.xml,16,16,15,1325,2232,92,296,0,1,1451,2623,0,0,1,1
NKJP_1M_1305000000750/morph_1-p/morph_1.10-s.xml,10,10,9,225,234,1,1,1,1,228,238,0,0,1,1
NKJP_1M_1305000000775/morph_1-p/morph_1.10-s.xml,10,10,9,681,1092,91,115,1,1,775,1234,0,0,1,1
NKJP_1M_1305000000775/morph_1-p/morph_1.39-s.xml,9,9,8,150,153,10,10,1,1,162,168,0,0,1,1
NKJP_1M_1305000000812/morph_1-p/morph_1.17-s.xml,17,17,16,1590,2934,141,167,1,1,1804,3437,0,0,1,1
NKJP_1M_1305000000815/morph_1-p/morph_1.47-s.xml,9,9,6,164,173,3,3,0,1,319,392,0,0,1,1
NKJP_1M_1305000000838/morph_1-p/morph_1.13-s.xml,13,12,11,284,297,3,3,1,1,288,301,0,0,1,1
NKJP_1M_1305000000839/morph_1-p/morph_1.12-s.xml,12,12,10,221,225,12,13,0,1,305,361,0,0,1,1
NKJP_1M_1305000000894/morph_1-p/morph_1.32-s.xml,7,7,6,115,109,3,3,1,1,124,120,0,0,1,1
NKJP_1M_1305000000894/morph_1-p/morph_1.64-s.xml,8,8,6,116,118,7,7,0,1,167,181,0,0,1,1
NKJP_1M_1305000000928/morph_1-p/morph_1.69-s.xml,18,18,17,764,1067,3,3,1,1,774,1096,0,0,1,1
NKJP_1M_1305000000957/morph_1-p/morph_1.57-s.xml,24,21,20,4217,8577,705,1191,1,1,5249,11301,0,0,1,1
NKJP_1M_1305000000962/morph_1-p/morph_1.47-s.xml,13,12,10,565,686,52,56,0,1,882,1225,0,0,1,1
NKJP_1M_1305000000964/morph_1-p/morph_1.44-s.xml,19,18,15,3082,6718,359,658,1,1,4067,9281,0,0,1,1
NKJP_1M_1305000000964/morph_1-p/morph_1.63-s.xml,19,19,18,2144,4017,199,373,1,1,2351,4469,0,0,1,1
NKJP_1M_1305000000971/morph_1-p/morph_1.48-s.xml,11,11,7,239,263,17,17,0,1,369,443,0,0,1,1
NKJP_1M_1305000000978/morph_1-p/morph_1.40-s.xml,10,10,7,254,315,37,48,0,1,432,661,0,0,1,1
NKJP_1M_1305000000987/morph_1-p/morph_1.45-s.xml,13,13,10,247,262,7,7,0,1,310,350,0,0,1,1
NKJP_1M_1305000000988/morph_1-p/morph_1.18-s.xml,18,16,15,1287,2086,65,93,1,1,1428,2280,0,0,1,1
NKJP_1M_1305000001004/morph_1-p/morph_1.42-s.xml,16,16,13,984,1706,158,219,0,1,1905,3902,0,0,1,1
NKJP_1M_1305000001035/morph_1-p/morph_1.50-s.xml,13,13,12,769,1210,32,44,1,1,829,1301,0,0,1,1
NKJP_1M_1305000001050/morph_1-p/morph_1.42-s.xml,14,14,12,733,1066,65,98,1,1,882,1344,0,0,1,1
NKJP_1M_1305000001070/morph_1-p/morph_1.12-s.xml,12,12,10,714,1086,33,33,0,1,913,1543,0,0,1,1
NKJP_1M_1305000001070/morph_1-p/morph_1.24-s.xml,12,12,11,186,199,1,1,1,1,189,203,0,0,1,1
NKJP_1M_1305000001076/morph_1-p/morph_1.44-s.xml,13,13,12,1161,2983,16,16,1,1,1191,3102,0,0,1,1
NKJP_1M_1305000001085/morph_1-p/morph_1.53-s.xml,15,15,14,1252,2046,514,848,0,1,2535,5760,0,0,1,1
NKJP_1M_1305000001088/morph_1-p/morph_1.39-s.xml,9,9,8,608,930,90,102,1,1,719,1112,0,0,1,1
NKJP_1M_1305000001088/morph_1-p/morph_1.61-s.xml,22,21,19,1072,1391,42,42,0,1,1129,1491,0,0,1,1
NKJP_1M_1305000001106/morph_1-p/morph_1.14-s.xml,14,13,11,452,616,3,3,0,1,493,661,0,0,1,1
NKJP_1M_1305000001119/morph_1-p/morph_1.37-s.xml,23,21,17,1093,1476,56,59,0,1,1579,2212,0,0,1,1
NKJP_1M_1305000001119/morph_1-p/morph_1.59-s.xml,22,20,17,644,873,38,41,1,1,684,919,0,0,1,1
NKJP_1M_1305000001127/morph_1-p/morph_1.51-s.xml,20,20,19,1810,3122,37,78,1,1,1871,3239,0,0,1,1
NKJP_1M_1305000001134/morph_1-p/morph_1.62-s.xml,18,17,16,1052,1613,173,327,0,1,1403,2378,0,0,1,1
NKJP_1M_1305000001137/morph_1-p/morph_1.26-s.xml,10,10,9,240,279,3,3,1,1,249,296,0,0,1,1
NKJP_1M_1305000001185/morph_1-p/morph_1.46-s.xml,9,8,7,141,142,1,1,1,1,145,146,0,0,1,1
NKJP_1M_1305000001193/morph_1-p/morph_1.20-s.xml,20,20,18,2628,5542,206,337,0,1,3511,7717,0,0,1,1
NKJP_1M_1305000001230/morph_1-p/morph_1.56-s.xml,25,24,23,8906,29637,100,288,1,1,9033,30066,0,0,1,1
NKJP_1M_1305000001259/morph_1-p/morph_1.42-s.xml,16,16,15,974,1410,60,70,0,1,1299,1864,0,0,1,1
NKJP_1M_1305000001265/morph_1-p/morph_1.18-s.xml,18,18,16,616,836,26,26,0,0,1113,1712,0,0,1,1
NKJP_1M_1305000001266/morph_1-p/morph_1.51-s.xml,13,12,9,871,1680,76,103,0,1,1320,2773,0,0,1,1
NKJP_1M_1305000001268/morph_1-p/morph_1.43-s.xml,32,30,29,12263,33662,3428,15027,1,1,25079,108223,0,0,1,1
NKJP_1M_1305000001287/morph_1-p/morph_1.49-s.xml,7,7,6,160,196,12,12,0,1,197,262,0,0,1,1
NKJP_1M_1305000001291/morph_1-p/morph_1.18-s.xml,18,17,16,1269,2104,7,7,1,1,1278,2114,0,0,1,1
NKJP_1M_1305000001291/morph_1-p/morph_1.54-s.xml,13,11,10,266,328,5,5,0,1,299,367,0,0,1,1
NKJP_1M_1305000001291/morph_1-p/morph_1.70-s.xml,16,15,13,496,614,9,9,0,1,550,716,0,0,1,1
NKJP_1M_1305000001299/morph_1-p/morph_1.11-s.xml,11,10,9,359,397,24,34,1,1,385,435,0,0,1,1
NKJP_1M_1305000001303/morph_1-p/morph_1.22-s.xml,9,9,8,707,1176,55,57,1,1,780,1277,0,0,1,1
NKJP_1M_1305000001344/morph_1-p/morph_1.27-s.xml,27,26,22,2760,4856,222,373,0,1,4664,10305,0,0,1,1
NKJP_1M_1305000001344/morph_1-p/morph_1.39-s.xml,12,12,11,563,904,28,43,1,1,604,991,0,0,1,1
NKJP_1M_1305000001344/morph_1-p/morph_1.51-s.xml,12,10,8,213,224,5,5,0,1,317,364,0,0,1,1
NKJP_1M_1305000001358/morph_1-p/morph_1.66-s.xml,18,17,16,2899,7676,131,325,1,1,3033,8190,0,0,1,1
NKJP_1M_1305000001364/morph_1-p/morph_1.36-s.xml,8,8,7,381,453,38,42,1,1,423,511,0,0,1,1
NKJP_1M_1305000001365/morph_1-p/morph_1.40-s.xml,11,11,10,371,647,7,9,1,1,381,669,0,0,1,1
NKJP_1M_1305000001372/morph_1-p/morph_1.7-s.xml,7,7,6,129,145,0,0,1,1,130,146,0,0,1,1
NKJP_1M_1305000001381/morph_1-p/morph_1.17-s.xml,17,17,14,646,823,9,9,0,1,744,942,0,0,1,1
NKJP_1M_1305000001390/morph_1-p/morph_1.47-s.xml,33,32,27,4645,7949,132,349,1,1,5179,9307,0,0,1,1
NKJP_1M_1305000001391/morph_1-p/morph_1.10-s.xml,10,10,9,370,408,54,91,0,1,516,651,0,0,1,1
NKJP_1M_1305000001400/morph_1-p/morph_1.18-s.xml,18,18,17,1388,2011,148,200,1,1,1700,2649,0,0,1,1
NKJP_1M_1305000001427/morph_1-p/morph_1.73-s.xml,19,19,18,2047,3523,221,735,0,1,2413,4623,0,0,1,1
NKJP_1M_1305000001428/morph_1-p/morph_1.47-s.xml,26,24,23,3540,7224,172,436,1,1,3767,7937,0,0,1,1
NKJP_1M_1305000001431/morph_1-p/morph_1.45-s.xml,7,7,6,169,217,19,19,1,1,202,279,0,0,1,1
NKJP_1M_1305000001433/morph_1-p/morph_1.13-s.xml,13,12,11,185,183,0,0,0,1,188,189,0,0,1,1
NKJP_1M_1305000001433/morph_1-p/morph_1.31-s.xml,18,18,17,1187,1916,66,66,1,1,1253,1982,0,0,1,1
NKJP_1M_1305000001438/morph_1-p/morph_1.53-s.xml,18,18,17,1722,3530,325,419,1,1,3033,9093,0,0,1,1
NKJP_1M_1305000001466/morph_1-p/morph_1.14-s.xml,14,14,13,1208,2351,46,46,1,1,1264,2449,0,0,1,1
NKJP_1M_1305000001470/morph_1-p/morph_1.18-s.xml,18,17,16,1168,1744,117,138,0,1,1753,3088,0,0,1,1
NKJP_1M_1305000001473/morph_1-p/morph_1.25-s.xml,8,8,7,135,146,20,20,0,0,371,529,0,0,1,1
NKJP_1M_1305000001473/morph_1-p/morph_1.33-s.xml,8,8,7,261,307,2,2,0,1,265,316,0,0,1,1
NKJP_1M_1305000001484/morph_1-p/morph_1.42-s.xml,10,10,9,269,324,1,1,0,1,278,350,0,0,1,1
NKJP_1M_1305000001496/morph_1-p/morph_1.25-s.xml,18,16,14,1104,1695,85,168,0,1,1347,2283,0,0,1,1
NKJP_1M_1305000001496/morph_1-p/morph_1.41-s.xml,9,9,8,283,343,24,29,0,0,366,475,0,0,1,1
NKJP_1M_1305000001503/morph_1-p/morph_1.41-s.xml,13,13,12,899,1294,92,135,1,1,1009,1503,0,0,1,1
NKJP_1M_1305000001503/morph_1-p/morph_1.50-s.xml,9,9,8,154,150,13,13,0,1,169,173,0,0,1,1
NKJP_1M_1305000001509/morph_1-p/morph_1.16-s.xml,16,16,15,1035,1593,105,111,1,1,1161,1822,0,0,1,1
NKJP_1M_1305000001509/morph_1-p/morph_1.40-s.xml,6,6,5,106,122,0,0,1,1,107,123,0,0,1,1
NKJP_1M_1305000001510/morph_1-p/morph_1.51-s.xml,10,10,9,658,893,70,76,0,1,762,1051,0,0,1,1
NKJP_1M_1305000001531/morph_1-p/morph_1.27-s.xml,19,18,17,773,991,26,32,1,1,823,1051,0,0,1,1
NKJP_1M_1305000001551/morph_1-p/morph_1.32-s.xml,16,16,14,450,495,2,2,1,1,454,499,0,0,1,1
NKJP_1M_1305000001558/morph_1-p/morph_1.53-s.xml,25,25,21,6976,20636,521,1266,1,1,7542,22778,0,0,1,1
NKJP_1M_1305000001559/morph_1-p/morph_1.16-s.xml,16,15,14,482,613,15,15,0,1,537,698,0,0,1,1
NKJP_1M_1305000001563/morph_1-p/morph_1.67-s.xml,14,12,10,556,707,29,33,0,1,837,1150,0,0,1,1
NKJP_1M_1305000001571/morph_1-p/morph_1.52-s.xml,20,18,16,3465,7060,378,969,1,1,3966,8476,0,0,1,1
NKJP_1M_1305000001572/morph_1-p/morph_1.42-s.xml,18,17,13,1571,2521,218,434,0,1,2220,4420,0,0,1,1
NKJP_1M_1305000001579/morph_1-p/morph_1.33-s.xml,15,15,14,1242,2303,63,63,1,1,1315,2433,0,0,1,1
NKJP_1M_1305000001579/morph_1-p/morph_1.51-s.xml,8,8,7,197,244,24,24,1,1,242,326,0,0,1,1
NKJP_1M_1305000001592/morph_1-p/morph_1.36-s.xml,4,4,3,39,38,0,0,1,1,40,41,0,0,1,1
NKJP_1M_1305000001593/morph_1-p/morph_1.13-s.xml,13,13,12,781,1118,60,78,0,1,925,1445,0,0,1,1
NKJP_1M_1305000001593/morph_1-p/morph_1.25-s.xml,12,12,11,855,1335,99,99,1,1,1140,1979,0,0,1,1
NKJP_1M_1305000001593/morph_1-p/morph_1.41-s.xml,16,16,15,1671,3983,102,102,0,1,1801,4551,0,0,1,1
NKJP_1M_1305000001613/morph_1-p/morph_1.45-s.xml,22,21,19,3771,9820,259,433,0,1,4304,12770,0,0,1,1
NKJP_1M_1305000001634/morph_1-p/morph_1.15-s.xml,15,15,14,1554,3246,63,187,1,1,1678,3605,0,0,1,1
NKJP_1M_1305000001638/morph_1-p/morph_1.49-s.xml,18,18,15,856,1206,40,40,0,1,1407,2187,0,0,1,1
NKJP_1M_1305000001647/morph_1-p/morph_1.49-s.xml,9,9,7,114,107,5,5,0,1,167,179,0,0,1,1
NKJP_1M_1305000001658/morph_1-p/morph_1.10-s.xml,10,10,9,511,710,43,59,0,1,605,906,0,0,1,1
NKJP_1M_1305000001667/morph_1-p/morph_1.21-s.xml,12,12,11,432,541,10,10,1,1,506,657,0,0,1,1
NKJP_1M_1305000001734/morph_1-p/morph_1.53-s.xml,15,13,11,775,1239,32,32,0,1,1027,1667,0,0,1,1
NKJP_1M_1305000001736/morph_1-p/morph_1.35-s.xml,15,14,13,1161,1944,91,115,1,1,1272,2111,0,0,1,1
NKJP_1M_1305000001741/morph_1-p/morph_1.30-s.xml,22,20,19,2509,4912,43,71,1,1,2555,4999,0,0,1,1
NKJP_1M_1305000001760/morph_1-p/morph_1.60-s.xml,11,11,10,555,727,29,29,1,1,619,813,0,0,1,1
NKJP_1M_1305000001762/morph_1-p/morph_1.18-s.xml,18,18,17,3855,11349,145,145,1,1,4063,12189,0,0,1,1
NKJP_1M_1305000001763/morph_1-p/morph_1.12-s.xml,12,12,8,290,327,27,35,0,1,901,1326,0,0,1,1
NKJP_1M_1305000001763/morph_1-p/morph_1.20-s.xml,8,7,6,181,196,18,18,0,1,212,251,0,0,1,1
NKJP_1M_1305000001778/morph_1-p/morph_1.20-s.xml,20,17,12,689,951,19,22,0,1,1111,1621,0,0,1,1
NKJP_1M_1305000001778/morph_1-p/morph_1.48-s.xml,12,12,11,370,439,57,57,0,1,562,759,0,0,1,1
NKJP_1M_1305000001783/morph_1-p/morph_1.34-s.xml,10,10,9,419,517,17,17,1,1,457,578,0,0,1,1
NKJP_1M_1305000001793/morph_1-p/morph_1.58-s.xml,9,9,8,125,126,0,0,0,1,126,129,0,0,1,1
NKJP_1M_1305000001801/morph_1-p/morph_1.28-s.xml,12,11,10,395,543,11,11,1,1,480,673,0,0,1,1
NKJP_1M_1305000001809/morph_1-p/morph_1.9-s.xml,9,9,8,192,209,6,7,1,1,200,222,0,0,1,1
NKJP_1M_1305000001851/morph_1-p/morph_1.11-s.xml,11,11,10,634,1241,23,23,1,1,687,1309,0,0,1,1
NKJP_1M_1305000001851/morph_1-p/morph_1.31-s.xml,12,11,10,498,751,11,11,1,1,574,887,0,0,1,1
NKJP_1M_1305000001854/morph_1-p/morph_1.19-s.xml,12,12,11,264,280,5,5,1,1,311,329,0,0,1,1
NKJP_1M_1305000001864/morph_1-p/morph_1.13-s.xml,13,13,11,535,760,75,85,0,0,911,1571,0,0,1,1
NKJP_1M_1305000001868/morph_1-p/morph_1.17-s.xml,17,17,16,1572,2822,134,157,1,1,2010,3814,0,0,1,1
NKJP_1M_1305000001868/morph_1-p/morph_1.35-s.xml,11,10,9,268,299,10,10,0,1,298,353,0,0,1,1
NKJP_1M_1305000001868/morph_1-p/morph_1.58-s.xml,23,23,16,1079,1597,91,114,0,1,2326,4701,0,0,1,1
NKJP_1M_1305000001869/morph_1-p/morph_1.55-s.xml,9,9,8,453,593,88,99,1,1,632,921,0,0,1,1
NKJP_1M_1305000001873/morph_1-p/morph_1.23-s.xml,23,22,20,2882,6727,193,367,0,1,3388,8345,0,0,1,1
NKJP_1M_1305000001873/morph_1-p/morph_1.34-s.xml,11,11,10,510,797,25,37,0,1,557,912,0,0,1,1
NKJP_1M_1305000001881/morph_1-p/morph_1.11-s.xml,11,11,10,703,1056,60,68,1,1,775,1186,0,0,1,1
NKJP_1M_1305000001889/morph_1-p/morph_1.17-s.xml,17,16,15,985,1438,88,115,1,1,1083,1627,0,0,1,1
NKJP_1M_1305000001889/morph_1-p/morph_1.69-s.xml,9,9,8,222,250,4,4,1,1,227,255,0,0,1,1
NKJP_1M_1305000001897/morph_1-p/morph_1.21-s.xml,21,21,16,2920,7681,184,460,0,1,3295,9273,0,0,1,1
NKJP_1M_1305000001897/morph_1-p/morph_1.37-s.xml,11,11,10,362,436,6,6,0,1,372,462,0,0,1,1
NKJP_1M_1305000001903/morph_1-p/morph_1.9-s.xml,9,7,6,124,120,5,5,0,1,133,132,0,0,1,1
NKJP_1M_1305000001904/morph_1-p/morph_1.13-s.xml,13,12,7,321,377,70,92,0,1,711,1278,0,0,1,1
NKJP_1M_1305000001904/morph_1-p/morph_1.63-s.xml,8,8,7,187,201,3,3,1,1,197,216,0,0,1,1
NKJP_1M_1305000001914/morph_1-p/morph_1.32-s.xml,12,12,10,476,554,17,17,0,1,696,917,0,0,1,1
NKJP_1M_1305000001914/morph_1-p/morph_1.59-s.xml,18,17,16,1153,1874,86,182,1,1,1455,2542,0,0,1,1
NKJP_1M_1305000001921/morph_1-p/morph_1.24-s.xml,16,16,15,1521,2933,296,496,0,0,2249,5057,0,0,1,1
NKJP_1M_1305000001928/morph_1-p/morph_1.48-s.xml,23,23,18,3779,8966,760,1628,0,1,7221,20961,0,0,1,1
NKJP_1M_1305000001932/morph_1-p/morph_1.11-s.xml,11,11,9,318,362,4,4,0,1,528,754,0,0,1,1
NKJP_1M_1305000001932/morph_1-p/morph_1.38-s.xml,27,27,26,12704,47199,809,2560,1,1,13550,51360,0,0,1,1
NKJP_1M_1305000001941/morph_1-p/morph_1.59-s.xml,15,15,14,1053,1717,48,48,1,1,1143,1867,0,0,1,1
NKJP_1M_1305000001950/morph_1-p/morph_1.64-s.xml,8,7,6,319,413,62,95,0,1,469,730,0,0,1,1
NKJP_1M_1305000001953/morph_1-p/morph_1.42-s.xml,7,7,6,94,91,3,3,1,1,102,104,0,0,1,1
NKJP_1M_1305000001954/morph_1-p/morph_1.21-s.xml,21,21,19,3142,8147,57,62,0,1,3575,9249,0,0,1,1
NKJP_1M_1305000001954/morph_1-p/morph_1.35-s.xml,14,14,12,449,537,41,102,0,0,750,1075,0,0,1,1
NKJP_1M_1305000001959/morph_1-p/morph_1.13-s.xml,13,12,11,360,478,38,38,0,0,720,1067,0,0,1,1
NKJP_1M_1305000001970/morph_1-p/morph_1.12-s.xml,12,12,9,224,238,10,10,0,1,288,333,0,0,1,1
NKJP_1M_1305000001973/morph_1-p/morph_1.10-s.xml,10,10,8,579,813,102,118,0,1,950,1552,0,0,1,1
NKJP_1M_1305000001977/morph_1-p/morph_1.54-s.xml,16,16,12,1420,2313,278,422,0,1,3191,7638,0,0,1,1
NKJP_1M_1305000001978/morph_1-p/morph_1.49-s.xml,17,17,13,749,1071,30,33,0,1,1236,1958,0,0,1,1
NKJP_1M_1305000001982/morph_1-p/morph_1.19-s.xml,19,18,15,2221,3725,364,852,0,1,3223,6827,0,0,1,1
NKJP_1M_1305000001985/morph_1-p/morph_1.56-s.xml,18,18,17,1464,2371,60,60,0,1,1548,2628,0,0,1,1
NKJP_1M_1305000001996/morph_1-p/morph_1.46-s.xml,14,13,12,270,292,26,26,0,0,516,654,0,0,1,1
NKJP_1M_1305000001998/morph_1-p/morph_1.17-s.xml,17,17,12,583,878,84,93,0,1,1940,4842,0,0,1,1
NKJP_1M_1998/morph_4-p/morph_4.21-s.xml,9,9,6,113,112,5,5,0,1,185,211,0,0,1,1
NKJP_1M_1999/morph_3-p/morph_3.41-s.xml,12,12,9,154,152,3,3,0,1,236,260,0,0,1,1
NKJP_1M_1999/morph_4-p/morph_4.23-s.xml,23,21,19,2416,4367,68,154,0,1,2526,4725,0,0,1,1
NKJP_1M_1999/morph_4-p/morph_4.32-s.xml,9,9,8,245,273,16,18,1,1,297,362,0,0,1,1
NKJP_1M_1999/morph_6-p/morph_6.33-s.xml,10,10,8,263,291,10,12,0,1,348,429,0,0,1,1
NKJP_1M_2000/morph_24-p/morph_24.20-s.xml,20,19,17,2024,4060,216,248,0,1,2851,7261,0,0,1,1
NKJP_1M_2001/morph_12-p/morph_12.16-s.xml,18,16,13,1422,2471,77,81,0,1,1951,3777,0,0,1,1
NKJP_1M_2001/morph_15-p/morph_15.26-s.xml,15,15,14,705,884,4,4,1,1,713,898,0,0,1,1
NKJP_1M_2001/morph_24-p/morph_24.28-s.xml,10,9,8,286,344,9,9,0,1,318,406,0,0,1,1
NKJP_1M_2001/morph_24-p/morph_24.35-s.xml,7,7,6,152,171,11,11,1,1,175,206,0,0,1,1
NKJP_1M_2001/morph_29-p/morph_29.64-s.xml,23,22,21,2903,4767,89,131,1,1,3033,5007,0,0,1,1
NKJP_1M_2001/morph_31-p/morph_31.16-s.xml,16,16,15,585,733,9,9,1,1,595,744,0,0,1,1
NKJP_1M_2001000008/morph_1-p/morph_1.59-s.xml,7,7,6,237,308,26,28,0,1,324,469,0,0,1,1
NKJP_1M_2001000010/morph_1-p/morph_1.26-s.xml,26,26,25,5164,13066,264,860,1,1,5653,14898,0,0,1,1
NKJP_1M_2001000010/morph_1-p/morph_1.50-s.xml,24,23,20,2331,3743,235,317,0,1,4370,9270,0,0,1,1
NKJP_1M_2001000016/morph_3-p/morph_3.56-s.xml,11,11,10,518,730,53,98,1,1,614,950,0,0,1,1
NKJP_1M_2001000016/morph_4-p/morph_4.68-s.xml,12,12,11,181,190,20,20,0,1,236,275,0,0,1,1
NKJP_1M_2001000023/morph_2-p/morph_2.23-s.xml,23,21,20,2370,4394,103,134,1,1,3203,6434,0,0,1,1
NKJP_1M_2001000023/morph_3-p/morph_3.9-s.xml,9,9,8,184,210,9,10,1,1,196,225,0,0,1,1
NKJP_1M_2001000024/morph_1-p/morph_1.63-s.xml,12,11,10,572,739,46,60,1,1,660,863,0,0,1,1
NKJP_1M_2001000024/morph_2-p/morph_2.27-s.xml,27,26,25,2140,3661,75,121,1,1,2288,4116,0,0,1,1
NKJP_1M_2001000026/morph_2-p/morph_2.68-s.xml,9,9,8,193,229,3,3,1,1,208,257,0,0,1,1
NKJP_1M_2001000029/morph_12-p/morph_12.56-s.xml,10,9,8,417,531,4,4,1,1,424,538,0,0,1,1
NKJP_1M_2001000029/morph_8-p/morph_8.79-s.xml,5,5,4,111,127,5,5,1,1,131,158,0,0,1,1
NKJP_1M_2002/morph_10-p/morph_10.51-s.xml,18,16,14,1486,2290,355,430,1,1,2372,4372,0,0,1,1
NKJP_1M_2002/morph_5-p/morph_5.43-s.xml,15,15,13,819,1155,68,73,0,1,1027,1653,0,0,1,1
NKJP_1M_2002/morph_5-p/morph_5.62-s.xml,19,19,15,1511,2577,149,161,0,1,1791,3787,0,0,1,1
NKJP_1M_2002000000209/morph_10-p/morph_10.17-s.xml,17,16,15,824,1103,19,29,1,1,851,1151,0,0,1,1
NKJP_1M_2002000000209/morph_10-p/morph_10.24-s.xml,7,7,6,136,147,5,5,1,1,149,166,0,0,1,1
NKJP_1M_2002000000209/morph_10-p/morph_10.64-s.xml,40,40,39,20855,57520,440,1689,0,0,21328,60012,0,0,1,1
NKJP_1M_2002000000209/morph_18-p/morph_18.12-s.xml,12,9,7,144,140,7,7,0,1,292,338,0,0,1,1
NKJP_1M_2002000000210/morph_8-p/morph_8.22-s.xml,10,9,8,154,161,9,9,1,1,194,217,0,0,1,1
NKJP_1M_2002000000211/morph_11-p/morph_11.48-s.xml,21,21,20,1741,2985,52,78,1,1,1818,3090,0,0,1,1
NKJP_1M_2002000000211/morph_7-p/morph_7.57-s.xml,26,25,24,5974,16607,70,97,1,1,6099,17238,0,0,1,1
